location,price,habs,baños,area,tipo_inmueble,link
"Gran america, Bogotá","$ 2,100,000",1.0,1.0,30.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/gran-america/zona-occidental/bogota/pagina2/</apartamento-en-arriendo/192007891>"
"Gran america, Bogotá","$ 20,000,000",7.0,7.0,429.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/gran-america/zona-occidental/bogota/pagina2/</casa-en-arriendo/191977401>"
"Gran america, Bogotá","$ 1,800,000",1.0,1.0,25.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/gran-america/zona-occidental/bogota/pagina2/</apartaestudio-en-arriendo/10943515>"
"Gran america, Bogotá","$ 3,500,000",1.0,1.0,31.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/gran-america/zona-occidental/bogota/pagina2/</apartamento-en-arriendo/191379138>"
"Gran america, Bogotá","$ 4,900,000",6.0,4.0,19.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/gran-america/zona-occidental/bogota/pagina2/</casa-en-arriendo/11001180>"
"Gran america, Bogotá","$ 2,000,000",1.0,1.0,32.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/gran-america/zona-occidental/bogota/pagina2/</apartaestudio-en-arriendo/192027620>"
"Gran america, Bogotá","$ 2,300,000",1.0,1.0,30.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/gran-america/zona-occidental/bogota/pagina2/</apartamento-en-arriendo/191903627>"
"Gran america, Bogotá","$ 3,500,000",1.0,1.0,31.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/gran-america/zona-occidental/bogota/pagina2/</apartamento-en-arriendo/191549750>"
"Gran América, Bogotá","$ 1,500,000",1.0,1.0,20.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/gran-america/zona-occidental/bogota/pagina4/</apartamento-en-arriendo/191056999"
"Gran América, Bogotá","$ 1,800,000",1.0,1.0,33.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/gran-america/zona-occidental/bogota/pagina4/</apartaestudio-en-arriendo/10821924"
"Gran América, Bogotá","$ 3,500,000",2.0,2.0,68.2,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/gran-america/zona-occidental/bogota/pagina4/</apartamento-en-arriendo/10949219"
"Gran América, Bogotá","$ 1,260,000",1.0,1.0,22.28,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/gran-america/zona-occidental/bogota/pagina4/</apartaestudio-en-arriendo/191997667"
"Acevedo tejada, Bogotá","$ 3,400,000",3.0,2.0,130.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</apartamento-en-arriendo/192050592>"
"Acevedo tejada, Bogotá","$ 1,550,000",1.0,1.0,25.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</apartaestudio-en-arriendo/191578840>"
"Acevedo tejada, Bogotá","$ 60,000,000",14.0,10.0,2000.0,Casa en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</casa-en-arriendo/191688625>"
"Acevedo tejada, Bogotá","$ 6,000,000",6.0,6.0,400.0,Casa en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</casa-en-arriendo/191584394>"
"Acevedo tejada, Bogotá","$ 5,500,000",4.0,4.0,310.0,Casa en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</casa-en-arriendo/192039785>"
"Acevedo tejada, Bogotá","$ 7,000,000",2.0,2.0,265.0,Casa en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</casa-en-arriendo/192025244>"
"Acevedo tejada, Bogotá","$ 1,550,000",1.0,1.0,39.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</apartaestudio-en-arriendo/192032340>"
"Acevedo tejada, Bogotá","$ 1,550,000",1.0,1.0,25.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</apartaestudio-en-arriendo/191578841>"
"Acevedo tejada, Bogotá","$ 5,500,000",4.0,4.0,310.0,Casa en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</casa-en-arriendo/192039798>"
"Acevedo tejada, Bogotá","$ 6,500,000",3.0,4.0,222.0,Casa en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</casa-en-arriendo/191982834>"
"Acevedo tejada, Bogotá","$ 1,200,000",1.0,1.0,16.0,Casa en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</casa-en-arriendo/191635189>"
"Acevedo tejada, Bogotá","$ 1,800,000",2.0,2.0,50.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</apartamento-en-arriendo/192040575>"
"Acevedo tejada, Bogotá","$ 8,000,000",9.0,5.0,240.0,Casa en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</casa-en-arriendo/191445379>"
"Acevedo tejada, Bogotá","$ 5,500,000",9.0,12.0,200.0,Apartamento en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</apartamento-en-arriendo/11062601>"
"Acevedo tejada, Bogotá","$ 20,000,000",7.0,7.0,429.0,Casa en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</casa-en-arriendo/191977401>"
"Acevedo tejada, Bogotá","$ 4,900,000",6.0,4.0,19.0,Casa en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</casa-en-arriendo/11001180>"
"Acevedo tejada, Bogotá","$ 1,600,000",2.0,1.0,50.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</apartamento-en-arriendo/192037694>"
"Acevedo tejada, Bogotá","$ 1,450,000",1.0,1.0,37.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</apartamento-en-arriendo/192058269>"
"Acevedo tejada, Bogotá","$ 2,050,000",1.0,1.0,25.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</apartaestudio-en-arriendo/191272828>"
"Acevedo tejada, Bogotá","$ 5,500,000",12.0,10.0,600.0,Casa en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</casa-en-arriendo/191509653>"
"Acevedo tejada, Bogotá","$ 970,000",1.0,1.0,25.0,Apartaestudio en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/</apartaestudio-en-arriendo/10969484>"
"Acevedo tejada, Bogotá","$ 690,000",1.0,1.0,10.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/pagina2/</habitacion-en-arriendo/10564450>"
"Acevedo tejada, Bogotá","$ 940,000",1.0,,140.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/pagina2/</apartamento-en-arriendo/191185670>"
"Acevedo tejada, Bogotá","$ 3,800,000",3.0,2.0,150.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/pagina2/</apartamento-en-arriendo/191789846>"
"Acevedo tejada, Bogotá","$ 500,000",1.0,,12.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/pagina2/</habitacion-en-arriendo/191643904>"
"Acevedo tejada, Bogotá","$ 950,000",1.0,1.0,19.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/pagina2/</apartaestudio-en-arriendo-bogota-el-recuerdo/7854564>"
"Acevedo tejada, Bogotá","$ 500,000",,,250.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/pagina2/</habitacion-en-arriendo/191556161>"
"Acevedo tejada, Bogotá","$ 1,150,000",1.0,1.0,20.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/pagina2/</apartaestudio-en-arriendo/191599807>"
"Acevedo tejada, Bogotá","$ 500,000",1.0,1.0,9.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/pagina2/</habitacion-en-arriendo/191627088>"
"Acevedo tejada, Bogotá","$ 1,210,000",1.0,1.0,25.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/pagina2/</apartaestudio-en-arriendo/10269267>"
"Acevedo tejada, Bogotá","$ 550,000",,,25.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/pagina2/</habitacion-en-arriendo/191048042>"
"Acevedo tejada, Bogotá","$ 1,250,000",1.0,1.0,33.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/pagina2/</apartamento-en-arriendo/10826818>"
"Acevedo tejada, Bogotá","$ 1,300,000",2.0,2.0,55.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/acevedo-tejada/zona-occidental/bogota/pagina2/</apartamento-en-arriendo/191254205>"
"La soledad, Bogotá","$ 1,200,000",1.0,1.0,27.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/apartaestudio-en-arriendo/191217633"
"La soledad, Bogotá","$ 1,400,000",1.0,1.0,23.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/apartamento-en-arriendo/191616719"
"La soledad, Bogotá","$ 1,850,000",1.0,1.0,42.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/apartaestudio-en-arriendo/191877312"
"La soledad, Bogotá","$ 15,000,000",10.0,8.0,608.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/casa-en-arriendo/191336083"
"La soledad, Bogotá","$ 550,000",8.0,6.0,10.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/habitacion-en-arriendo/191973890"
"La soledad, Bogotá","$ 550,000",5.0,6.0,10.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/habitacion-en-arriendo/191973864"
"La soledad, Bogotá","$ 10,500,000",5.0,4.0,384.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/casa-en-arriendo/191932572"
"La soledad, Bogotá","$ 5,000,000",4.0,4.0,368.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/casa-en-arriendo/191284405"
"La soledad, Bogotá","$ 4,500,000",3.0,3.0,190.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/casa-en-arriendo/191686110"
"La soledad, Bogotá","$ 13,500,000",4.0,4.0,600.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/casa-en-arriendo/191746763"
"La soledad, Bogotá","$ 2,500,000",1.0,2.0,80.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/apartamento-en-arriendo/192052290"
"La soledad, Bogotá","$ 3,000,000",1.0,1.0,35.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/apartamento-en-arriendo/191912936"
"La soledad, Bogotá","$ 6,000,000",6.0,6.0,400.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/casa-en-arriendo/191584394"
"La soledad, Bogotá","$ 13,000,000",12.0,6.0,600.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/casa-en-arriendo/11077569"
"La soledad, Bogotá","$ 2,300,000",2.0,1.0,56.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/apartamento-en-arriendo/192006535"
"La soledad, Bogotá","$ 7,000,000",2.0,2.0,265.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/casa-en-arriendo/192025244"
"La soledad, Bogotá","$ 15,000,000",18.0,8.0,610.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/casa-en-arriendo/191364355"
"La soledad, Bogotá","$ 4,200,000",1.0,3.0,240.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/casa-en-arriendo/191591969"
"La soledad, Bogotá","$ 3,250,000",1.0,1.0,43.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/apartamento-en-arriendo/191913005"
"La soledad, Bogotá","$ 7,500,000",6.0,4.0,330.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/casa-en-arriendo/6690192"
"La soledad, Bogotá","$ 4,720,000",5.0,4.0,180.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/casa-en-arriendo/191729618"
"La Soledad, Bogotá","$3,600,000",3.0,2.0,100.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/apartamento-en-arriendo/192037729"
"La Soledad, Bogotá","$5,500,000",3.0,3.0,116.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/apartamento-en-arriendo/191939043"
"La Soledad, Bogotá","$3,300,000",3.0,2.0,150.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/apartamento-en-arriendo/191898950"
"La Soledad, Bogotá","$4,000,000",10.0,3.0,250.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/casa-en-arriendo/7715963"
"La Soledad, Bogotá","$1,426,000",2.0,1.0,40.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/apartamento-en-arriendo/192007943"
"La Soledad, Bogotá","$2,850,000",2.0,2.0,109.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/apartamento-en-arriendo/192010742"
"La Soledad, Bogotá","$1,800,000",1.0,1.0,40.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/apartamento-en-arriendo/192019223"
"La Soledad, Bogotá","$15,000,000",19.0,6.0,608.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/casa-en-arriendo/191382794"
"La Soledad, Bogotá","$4,500,000",3.0,2.0,90.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/apartamento-en-arriendo/192006769"
"La Soledad, Bogotá","$1,200,000",1.0,1.0,18.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/apartamento-en-arriendo/191752646"
"La Soledad, Bogotá","$6,500,000",3.0,4.0,222.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/casa-en-arriendo/191982834"
"La Soledad, Bogotá","$4,500,000",4.0,4.0,280.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/casa-en-arriendo/191630856"
"La Soledad, Bogotá","$2,200,000",1.0,1.0,37.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/apartaestudio-en-arriendo/192016834"
"La Soledad, Bogotá","$13,000,000",14.0,6.0,321.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/casa-en-arriendo/191673462"
"La Soledad, Bogotá","$25,000,000",5.0,5.0,700.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/casa-en-arriendo/191302867"
"La Soledad, Bogotá","$5,000,000",4.0,3.0,320.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/casa-en-arriendo/191583854"
"La Soledad, Bogotá","$2,690,000",1.0,1.0,55.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/apartaestudio-en-arriendo/191980926"
"La Soledad, Bogotá","$4,500,000",3.0,3.0,280.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/casa-en-arriendo/191317646"
"La Soledad, Bogotá","$2,200,000",1.0,1.0,67.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/apartaestudio-en-arriendo/191378976"
"La Soledad, Bogotá","$4,899,999",4.0,2.0,268.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/casa-en-arriendo/191285102"
"La Soledad, Bogotá","$6,500,000",4.0,3.0,680.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina2/casa-en-arriendo/191592018"
"La soledad, Bogotá","$6,000,000",17.0,6.0,450.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina3/</casa-en-arriendo/10987062>"
"La soledad, Bogotá","$18,000,000",6.0,4.0,620.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/la-soledad/zona-chapinero/bogota/pagina3/</casa-en-arriendo/191346644>"
